country,year,sci_literacy,self_efficacy,sci_trust,tech_acceptance,avg_proj_duration,admin_burden_ratio,researcher_retire_age,relative_salary,rd_budget_per_researcher,innovation_score,competitiveness,rd_gdp_pct,researchers_per_m,patent_apps,journal_articles,gdp_per_capita,gov_edu_exp_pct,internet_users_pct,hi_tech_export_pct,tertiary_enroll,mobile_subs_per100,secure_servers_per_m,youth_unemp_pct,tertiary_attainment,population,articles_per_m_log,patents_per_m_log,pisa_math,pisa_reading,country_name,sci_literacy_lag3,sci_literacy_lag5,sci_literacy_lag7,sci_trust_lag3,sci_trust_lag5,sci_trust_lag7,tech_acceptance_lag3,tech_acceptance_lag5,tech_acceptance_lag7,pisa_math_lag3,pisa_math_lag5,pisa_math_lag7,pisa_reading_lag3,pisa_reading_lag5,pisa_reading_lag7,tertiary_enroll_lag3,tertiary_enroll_lag5,tertiary_enroll_lag7,tertiary_attainment_lag3,tertiary_attainment_lag5,tertiary_attainment_lag7,hi_tech_export_pct_lag3,hi_tech_export_pct_lag5,hi_tech_export_pct_lag7,rd_budget_per_researcher_lag3,rd_budget_per_researcher_lag5,rd_budget_per_researcher_lag7,relative_salary_lag3,relative_salary_lag5,relative_salary_lag7,youth_unemp_pct_lag3,youth_unemp_pct_lag5,youth_unemp_pct_lag7,idx_sci_culture,idx_hard_rd,idx_structure,idx_economic,pct_applications_origin,total_publications,top10_cited_publications,pct__raw,pct__per_million,pct__log1p_per_million,pct__per_researcher,pct__log1p_raw,pct__log_raw,log_pop,openalex_top10__raw,openalex_top10__per_million,openalex_top10__log1p_per_million,openalex_top10__per_researcher,openalex_top10__log1p_raw,openalex_top10__log_raw,openalex_total__raw,openalex_total__per_million,openalex_total__log1p_per_million,openalex_total__per_researcher,openalex_total__log1p_raw,openalex_total__log_raw
CAN,2012,525.0,0.6030987925789169,0.7016619655992478,0.709957966926608,1.0365820773703431,0.3185248031493277,55.0,1.179373189705011,200725.46730483053,56.9,0.70726652036216,1.77303,4652.42914,4709.0,59761.57,52670.3447335415,4.58899021148682,83.0,15.6186928492244,63.603271484375,79.3757242462141,2146.14560171945,14.036,24.7599844678335,34713395.0,7.451573151902173,4.917449889125292,518.0,523.0,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6699066729303153,0.255607354182191,0.3235785946550773,0.2095576849355275,2422.3938,108657,41266,2422.3938,69.78268187251636,4.259614364458279,0.01499919284585092,7.79292423340511,7.7925115037946755,17.36263619348411,41266,1188.763012087985,7.081509416766784,0.25551447992348897,10.627818428076326,10.627794195345174,108657,3130.1173509534287,8.049145200966874,0.6727920526594906,11.59596061389894,11.595951410668606
CAN,2013,526.0,0.6200305534385048,0.7016619655992478,0.709957966926608,1.0,0.277086779344653,55.0,1.235778580264247,193245.96208736577,57.6,0.6841325543553849,1.70624,4647.61399,4567.0,60074.83,52638.1187235237,4.58899021148682,85.80000305,15.4941329115402,65.7477188110352,80.3548920843149,2363.0175566301,13.243,25.3839152221772,35080992.0,7.446270569954787,4.8766044244197255,517.3333333333334,524.3333333333334,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6758226818898485,0.2533691394597853,0.3330111969326286,0.209010659859687,2462.9944,115181,43836,2462.9944,70.20880139307349,4.2656164258494735,0.015106418378147942,7.809539051923555,7.809133124467933,17.373170003289644,43836,1249.5655767088913,7.131351189333681,0.2688617383882372,10.688233488623478,10.688210676583283,115181,3283.2879982413265,8.096905164120955,0.7064459323226469,11.654268765035624,11.654260083085832
CAN,2014,527.0,0.6193162920511436,0.7016619655992478,0.709957966926608,1.3480833624857975,0.2976614074523651,55.0,1.1901108071269284,191464.6199388166,56.13,0.719856308168211,1.71482,4564.22043,4198.0,60858.96,50960.8431174661,4.84358978271484,87.12000275,14.6664530922053,67.1677017211914,80.790219211487,2698.08155801256,13.203,25.6870322073392,35434066.0,7.449222724205245,4.783095104819248,516.6666666666666,525.6666666666666,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6797719573862798,0.2494048808128033,0.3458854997974365,0.1992911774718368,2595.5439,118300,45868,2595.5439,73.2499595163592,4.307437232448441,0.016048733982017428,7.861936570516758,7.86155136901367,17.38318423175861,45868,1294.4605341086174,7.166621535708428,0.2836104333612602,10.733544786612352,10.733522985158196,118300,3338.5951248157635,8.113604858507953,0.731471053166414,11.680987503016127,11.680979049966478
CAN,2015,528.0,0.6052876776030339,0.7016619655992478,0.709957966926608,1.188276774185412,0.2874827430409228,55.0,1.217681083813192,162410.10705462488,55.73,0.73847873895248,1.6936,4545.96875,4277.0,61391.62,43594.1941045394,4.73936986923218,90.0,14.8286795335378,67.2690963745117,82.767383138656,3386.74415755684,12.759,26.577805675299,35704498.0,7.450333364291915,4.7940438047946925,516.0,527.0,Canada,525.0,,,0.7016619655992478,,,0.709957966926608,,,518.0,,,523.0,,,63.603271484375,,,24.7599844678335,,,15.6186928492244,,,200725.46730483053,,,1.179373189705011,,,14.036,,,0.6847574994235953,0.2374326608168782,0.353640686492749,0.18737667040784,2308.4065,121327,46117,2308.4065,64.65310057012985,4.184384828424571,0.014222073253391776,7.744745844097669,7.744312738636001,17.390787233211,46117,1291.62997894551,7.164434165307418,0.28412645356295285,10.738958608308268,10.738936924565653,121327,3398.087266203827,8.13126222344828,0.7474946382338917,11.706252900940717,11.706244658786218
CAN,2016,524.6666666666666,0.6413947111968965,0.7016619655992478,0.709957966926608,1.4551888666866066,0.291278164229151,55.0,1.2001786722242924,166259.2931163597,54.71,0.6904970096069718,1.72903,4400.49278,4078.0,61324.12,42314.0615817218,4.81642007827759,91.16000366,14.0996116936098,69.2459411621094,84.5919452304565,10221.068747765,12.597,25.7544403076172,36110803.0,7.437925124841613,4.7355859303558665,514.6666666666666,524.6666666666666,Canada,526.0,,,0.7016619655992478,,,0.709957966926608,,,517.3333333333334,,,524.3333333333334,,,65.7477188110352,,,25.3839152221772,,,15.4941329115402,,,193245.96208736577,,,1.235778580264247,,,13.243,,,0.6780478341193487,0.2333606951394979,0.3675987110044906,0.1836954679129001,2248.8728,122861,44443,2248.8728,62.27700890506368,4.147522054723154,0.014152280669135353,7.718628960267063,7.718184391889394,17.4021026306137,44443,1230.7397318193118,7.116182865135469,0.2796822522725085,10.701985248703899,10.701962748225764,122861,3402.333645142148,8.13251071410925,0.7731710549794717,11.718817053276615,11.71880891403039
CAN,2017,521.3333333333334,0.6729486779945548,0.7016619655992478,0.709957966926608,1.3955065669773707,0.2653326238810118,55.0,1.2036336967534318,171897.9203092328,53.65,0.6961460868857089,1.68702,4429.05796,4053.0,61601.66,45129.628116623,4.95998001098633,92.70140076,14.3488055729531,70.2687072753906,86.1024018448784,26565.3853494623,11.236,27.9425660305866,36545075.0,7.43049073933139,4.71764258404955,513.3333333333334,522.3333333333334,Canada,527.0,525.0,,0.7016619655992478,0.7016619655992478,,0.709957966926608,0.709957966926608,,516.6666666666666,518.0,,525.6666666666666,523.0,,67.1677017211914,63.603271484375,,25.6870322073392,24.7599844678335,,14.6664530922053,15.6186928492244,,191464.6199388166,200725.46730483053,,1.1901108071269284,1.179373189705011,,13.203,14.036,,0.6822777708575517,0.2370090129009019,0.3930765414059717,0.1815121364927164,2305.5217,125556,42903,2305.5217,63.08706987193213,4.160242625512217,0.014243902527735745,7.743495911147852,7.7430622638774596,17.414056988158855,42903,1173.9748789679595,7.0690020467479755,0.2650619814801339,10.666720340662762,10.666697032541045,125556,3435.6476214647255,8.1422517465617,0.7757061778131993,11.740515117710908,11.740507153169048
CAN,2018,518.0,0.6552623186723485,0.7016619655992478,0.709957966926608,1.3683293704694983,0.2472086501338206,55.0,1.1872707041309831,171436.0732362401,52.98,0.7446156867264048,1.7372,4715.91861,4349.0,63648.46,46539.1761570405,4.88898992538452,94.64,15.4222842964733,69.3507232666016,89.0494584998715,30940.812923392,10.709,28.520011309014,37072620.0,7.448834006577239,4.77331079430579,512.0,520.0,Canada,528.0,526.0,,0.7016619655992478,0.7016619655992478,,0.709957966926608,0.709957966926608,,516.0,517.3333333333334,,527.0,524.3333333333334,,67.2690963745117,65.7477188110352,,26.577805675299,25.3839152221772,,14.8286795335378,15.4941329115402,,162410.10705462488,193245.96208736577,,1.217681083813192,1.235778580264247,,12.759,13.243,,0.6782791561053563,0.2479072411307569,0.4034762596322472,0.180635922148371,2356.4236,131467,41557,2356.4236,63.56237028836915,4.1676317377915915,0.013478258541949086,7.7653246067714585,7.7649003248749215,17.42838924972679,41557,1120.9620469230392,7.022834259238719,0.2376974964211775,10.634845320859826,10.634821257814647,131467,3546.202021869509,8.173914408852161,0.7519642120943028,11.786518754978907,11.78651114853625
CAN,2019,517.25,0.667915801638837,0.7016619655992478,0.709957966926608,1.4903163841069444,0.2345403312801741,55.0,1.243662054358302,167772.62368738683,53.88,0.7180731202660989,1.75578,4850.93689,4238.0,64546.67,46352.8693445211,4.77293014526367,91.91290283,17.1309209127166,73.1128768920898,90.9589210049458,35872.9396271701,10.744,29.7712155335756,37618495.0,7.448230630281789,4.733188230342778,508.25,516.75,Canada,524.6666666666666,527.0,525.0,0.7016619655992478,0.7016619655992478,0.7016619655992478,0.709957966926608,0.709957966926608,0.709957966926608,514.6666666666666,516.6666666666666,518.0,524.6666666666666,525.6666666666666,523.0,69.2459411621094,67.1677017211914,63.603271484375,25.7544403076172,25.6870322073392,24.7599844678335,14.0996116936098,14.6664530922053,15.6186928492244,166259.2931163597,191464.6199388166,200725.46730483053,1.2001786722242924,1.1901108071269284,1.179373189705011,12.597,13.203,14.036,0.6811731178334289,0.2513888026489366,0.3981438767985586,0.192195488284191,2629.8345,136586,36898,2629.8345,69.90801997793903,4.261383543895999,0.01441124087226355,7.875056375222918,7.874676195435121,17.443006375720604,36898,980.8473199153766,6.889435817565154,0.2021975016696984,10.515939729390396,10.51591262801771,136586,3630.820424900039,8.197489296015394,0.748478182098147,11.824717053215213,11.824709731847435
CAN,2020,516.5,0.6887443499342158,0.7016619655992478,0.709957966926608,1.780651884018945,0.2506523177402078,55.0,1.2003885124325693,163331.17588128464,52.26,0.7539764278413312,1.93413,5155.65021,4452.0,65331.55,43537.839298904,4.88794994354248,92.3,16.7587089775244,75.2389068603516,84.7747749116615,39858.7243645171,20.125,30.9708342335825,38028638.0,7.449472763317523,4.771274851422027,504.5,513.5,Canada,521.3333333333334,528.0,526.0,0.7016619655992478,0.7016619655992478,0.7016619655992478,0.709957966926608,0.709957966926608,0.709957966926608,513.3333333333334,516.0,517.3333333333334,522.3333333333334,527.0,524.3333333333334,70.2687072753906,67.2690963745117,65.7477188110352,27.9425660305866,26.577805675299,25.3839152221772,14.3488055729531,14.8286795335378,15.4941329115402,171897.9203092328,162410.10705462488,193245.96208736577,1.2036336967534318,1.217681083813192,1.235778580264247,11.236,12.759,13.243,0.6822767567570878,0.2597346974486654,0.4001689636580204,0.2260780294857953,2548.8457,148019,29896,2548.8457,67.02437515642816,4.2198660991280885,0.013000178915634418,7.843788126517758,7.843395869001321,17.453850065431926,29896,786.1443788757305,6.668411686325733,0.15248210154965702,10.30551341989678,10.30547997116532,148019,3892.3034792884246,8.267013299693723,0.7549587968048797,11.905102678751458,11.905095922884831
CAN,2021,515.75,0.6965137226453538,0.7016619655992478,0.709957966926608,1.849547079358063,0.2608264943012133,55.0,1.269073409452537,179628.4351141445,53.1,0.7210492857621564,1.87064,5507.58596,4710.0,69684.17,52886.6616372703,4.74858999252319,93.93710327,16.33762888714,79.7657318115234,87.4056019628826,43542.2312171403,13.557,29.3322296142578,38239864.0,7.508398532233208,4.821650741717348,500.75,510.25,Canada,518.0,524.6666666666666,527.0,0.7016619655992478,0.7016619655992478,0.7016619655992478,0.709957966926608,0.709957966926608,0.709957966926608,512.0,514.6666666666666,516.6666666666666,520.0,524.6666666666666,525.6666666666666,69.3507232666016,69.2459411621094,67.1677017211914,28.520011309014,25.7544403076172,25.6870322073392,15.4222842964733,14.0996116936098,14.6664530922053,171436.0732362401,166259.2931163597,191464.6199388166,1.1872707041309831,1.2001786722242924,1.1901108071269284,10.709,12.597,13.203,0.6745268070021483,0.2814111134702511,0.4065170817917949,0.2110932746250697,2558.8389,151388,39721,2558.8389,66.91548118476572,4.218264008352288,0.012149693472013594,7.8476996058059525,7.84730887989907,17.459389089655794,39721,1038.7327737358062,6.946719010787585,0.1886003743345671,10.589660469358737,10.589635294075828,151388,3958.905293177821,8.283975388098352,0.7188095332383738,11.927607962128002,11.927601356606447
CAN,2022,515.0,0.6715772413054772,0.7016619655992478,0.709957966926608,1.598407170269917,0.2611361682670248,55.0,1.2938614801778363,181336.4895733488,50.8,0.7630009115254144,1.81291,5624.26883,4710.0,69051.87,56256.8007264015,4.84426021575928,94.0,15.1489765380468,78.8488311767578,91.2386689983444,43653.2998026964,10.082,32.3500860763309,38935934.0,7.481259368962164,,497.0,507.0,Canada,517.25,521.3333333333334,528.0,0.7016619655992478,0.7016619655992478,0.7016619655992478,0.709957966926608,0.709957966926608,0.709957966926608,508.25,513.3333333333334,516.0,516.75,522.3333333333334,527.0,73.1128768920898,70.2687072753906,67.2690963745117,29.7712155335756,27.9425660305866,26.577805675299,17.1309209127166,14.3488055729531,14.8286795335378,167772.62368738683,171897.9203092328,162410.10705462488,1.243662054358302,1.2036336967534318,1.217681083813192,10.744,11.236,12.759,0.6798424701673189,0.2869056044447788,0.4138848859098523,0.1949692495102892,2549.9475,144698,52259,2549.9475,65.49085222920297,4.197064377736387,0.011644331771602564,7.8442201377653955,7.8438280497052375,17.47742813540461,52259,1342.179180805063,7.202794605944775,0.23864065203388632,10.863986539074604,10.863967403797764,144698,3716.309977307851,8.220755561307037,0.6607632191201378,11.88241100174566,11.882404090823986
CAN,2023,515.0,0.703031717791388,0.7016619655992478,0.709957966926608,1.6620285889975617,0.3027446232485903,55.0,1.2731112562894893,181336.4895733488,53.8,0.7405297163361092,1.81048,5624.26883,4710.0,69051.87,54220.3285039875,4.84426021575928,94.14530182,16.3717954388263,76.2666931152344,94.1497268194785,42565.0375102124,10.806,32.8881839878328,40083484.0,,,497.0,507.0,Canada,516.5,518.0,524.6666666666666,0.7016619655992478,0.7016619655992478,0.7016619655992478,0.709957966926608,0.709957966926608,0.709957966926608,504.5,512.0,514.6666666666666,513.5,520.0,524.6666666666666,75.2389068603516,69.3507232666016,69.2459411621094,30.9708342335825,28.520011309014,25.7544403076172,16.7587089775244,15.4222842964733,14.0996116936098,163331.17588128464,171436.0732362401,166259.2931163597,1.2003885124325693,1.1872707041309831,1.2001786722242924,20.125,10.709,12.597,0.6794578055345236,0.2837352273389661,0.4163567175378567,0.1999968734859033,2360.1077,145125,42109,2360.1077,58.8798044601113,4.092339294016893,0.010468881598625739,7.766886152309418,7.766462532571604,17.50647493711073,42109,1050.5324337575048,6.9580038398953,0.18678560102851713,10.648040521155973,10.648016773545576,145125,3620.5685114597327,8.194662501435102,0.6437403013432651,11.885357609587993,11.885350719000193
CHE,2012,515.0,0.591950636975318,0.5998125400242598,0.6353055369205989,2.312427915001826,0.1577089673661986,55.0,1.2886109870635498,548620.4680661204,68.2,0.858287814059546,2.87456,4497.48676,1480.0,20963.19,85836.2076767359,4.89862012863159,85.2,26.0587678960902,54.835620880127,132.03116268359,3486.49301269586,8.327,34.0826565106592,7996861.0,7.871855630658559,5.226137016167178,531.0,509.0,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5935323504570524,0.3190906360149698,0.3960125908008123,0.4011544829920955,4337.187,43992,16424,4337.187,542.36118396956,6.29777426265869,0.12059205794517115,8.375211797880496,8.374981260268072,15.894559647644897,16424,2053.8058620751317,7.627936651458,0.45665634423682705,9.706559843352812,9.70649895869877,43992,5501.158517073137,8.612895751878863,1.2231628041686857,10.691785809335006,10.69176307818765
CHE,2013,512.0,0.612155410672721,0.653972199081932,0.6364823801690284,2.3491924977589145,0.1822223229699924,55.0,1.2840312707346937,525962.1210732256,66.59,0.8511907210107438,2.9316299999999997,4768.5494966666665,1525.0,21599.81,87304.3305813557,4.91392993927002,86.34,26.7510678341774,56.1812400817871,136.551244178553,3954.9550730059,8.743,34.0826565106592,8089346.0,7.890266350020701,5.244492271715141,527.6666666666666,503.3333333333333,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6158596108322241,0.3291939539156394,0.4049761445022311,0.3940636724479056,4441.0679,46729,17814,4441.0679,549.0020948541452,6.309922087044981,0.11512978846878094,8.398875290244794,8.398650144524467,15.906058445223021,17814,2202.155773779487,7.697646054143413,0.461808307813277,9.787796078039936,9.787739943991815,46729,5776.610371221604,8.661745445595939,1.2113978003708668,10.752141635694471,10.752120235936289
CHE,2014,509.0,0.6366333180221789,0.5923071748684247,0.6155105507773394,2.1741223998545554,0.1225525137492019,55.0,1.2711516684726276,503303.7740803309,64.78,0.8999565002591209,2.9887,5039.612233333333,1480.0,22166.96,88724.9909402638,4.93057012557983,83.6172512621702,26.6587283403628,58.0650596618652,136.137729869778,4897.99965781901,8.597,34.0826565106592,8188649.0,7.903978583612068,5.202566060605962,524.3333333333334,497.6666666666667,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5640401565989835,0.3391348060968842,0.3979428738622551,0.3805824676175789,4202.9575,48593,18922,4202.9575,513.2662909351715,6.242741207049618,0.10184638562869816,8.34378162252614,8.343543723129105,15.918259484957348,18922,2310.7596869764475,7.74576428277078,0.45851934235980885,9.848133392404051,9.84808054526439,48593,5934.190120983327,8.688654340394777,1.177509269807113,10.791255345477046,10.791234766593037
CHE,2015,506.0,0.6310954674910049,0.5877075034499627,0.6067125156600586,2.316518150675861,0.1489807224461388,55.0,1.261902760587476,480645.42708743614,68.3,0.8635165453239009,3.04577,5310.67497,1477.0,22207.15,83806.4476003837,4.99560022354126,87.4790555978675,27.0515100038866,60.8185615539551,135.723075533919,6938.08892982176,8.815,35.4597988324787,8282396.0,7.894410180808584,5.189227900296321,521.0,492.0,Switzerland,515.0,,,0.5998125400242598,,,0.6353055369205989,,,531.0,,,509.0,,,54.835620880127,,,34.0826565106592,,,26.0587678960902,,,548620.4680661204,,,1.2886109870635498,,,8.327,,,0.5559409785205613,0.339252524581506,0.4127927805063285,0.3709387747215873,4327.5166,51829,19365,4327.5166,522.495736740914,6.2605288865160444,0.09838593769953766,8.372980175695258,8.372749122975994,15.929642856482122,19365,2338.091537762744,7.757517901244976,0.44026259392085215,9.871274230171476,9.871222591948852,51829,6257.730251004661,8.741732608217513,1.178330492141691,10.855724411183752,10.855705117152361
CHE,2016,502.3333333333333,0.6326124486210397,0.5763141725892786,0.648752837624894,1.950511705130019,0.1774259770162621,55.0,1.2617410900800448,478650.6390546737,66.28,0.9043577522223905,3.04624,5284.12335,1462.0,22401.11,82153.0745447889,4.98164987564087,89.1346877351392,27.335457169438,61.1939888000488,134.235676338144,17196.7260846272,8.579,36.6043286063333,8373338.0,7.892186901297172,5.168219008699496,519.0,489.3333333333333,Switzerland,512.0,,,0.653972199081932,,,0.6364823801690284,,,527.6666666666666,,,503.3333333333333,,,56.1812400817871,,,34.0826565106592,,,26.7510678341774,,,525962.1210732256,,,1.2840312707346937,,,8.743,,,0.5703278745887125,0.3362641193147156,0.4249025000823402,0.3698926884155399,4377.29,52368,19021,4377.29,522.7652341276561,6.261043557453256,0.09893130790136763,8.384413516181388,8.384185090422193,15.940563168220848,19021,2271.614976010762,7.728686419275961,0.4298943884439719,9.853351483042331,9.85329891095284,52368,6254.1366418028265,8.74115826787469,1.183571280901841,10.866070092189561,10.866050996740961
CHE,2017,498.6666666666667,0.6374963025723989,0.5699521198826649,0.6439392076245831,2.1885478509602003,0.1049648170364146,55.0,1.2592784318611625,476655.8510219113,67.69,0.8529251860443599,3.04671,5257.57173,1337.0,23044.72,82254.3769269767,5.01765012741089,89.6861476710225,14.0238568621919,62.4597206115723,131.169694242519,32951.9962517038,8.059,37.864109457113,8451840.0,7.911174476755299,5.070101006997043,517.0,486.6666666666667,Switzerland,509.0,515.0,,0.5923071748684247,0.5998125400242598,,0.6155105507773394,0.6353055369205989,,524.3333333333334,531.0,,497.6666666666667,509.0,,58.0650596618652,54.835620880127,,34.0826565106592,34.0826565106592,,26.6587283403628,26.0587678960902,,503303.7740803309,548620.4680661204,,1.2711516684726276,1.2886109870635498,,8.597,8.327,,0.5641649121856139,0.3360567868103352,0.4387025624612023,0.3190384348775,4554.5767,54807,18814,4554.5767,538.8858165795849,6.291357666420906,0.10249709262256418,8.424107409802868,8.423887874530495,15.949894727108234,18814,2226.0241556868086,7.708421513937118,0.42339396778649546,9.842409703027538,9.842356552531896,54807,6484.623466606087,8.777343231929885,1.2333875407927317,10.911591447682735,10.91157320200468
CHE,2018,495.0,0.6477477648123989,0.5655858463719677,0.6008561822175486,2.3679331619771804,0.1093786158630833,55.0,1.2531703315467366,476530.9657652989,68.4,0.8907451833360559,3.0982700000000003,5409.70946,1283.0,22749.87,85217.3691512274,4.9300799369812,91.80000305,13.3182169315591,64.3533935546875,126.681143927488,68154.7541796893,7.937,38.9846808461516,8514329.0,7.89093838952258,5.021820198429611,515.0,484.0,Switzerland,506.0,512.0,,0.5877075034499627,0.653972199081932,,0.6067125156600586,0.6364823801690284,,521.0,527.6666666666666,,492.0,503.3333333333333,,60.8185615539551,56.1812400817871,,35.4597988324787,34.0826565106592,,27.0515100038866,26.7510678341774,,480645.42708743614,525962.1210732256,,1.261902760587476,1.2840312707346937,,8.815,8.743,,0.5390512385678065,0.3452672114898599,0.4691395772992241,0.315150633598197,4585.7905,55509,17661,4585.7905,538.5968172007448,6.290822225874294,0.09956113561794588,8.430935821001283,8.430717779862379,15.95726106685996,17661,2074.267978134272,7.637845570414966,0.3834342663818904,9.779170718028748,9.779114097696372,55509,6519.4802784811345,8.782703314551494,1.2051442552852247,10.924318463684207,10.924300448749825
CHE,2019,497.0,0.6265092791611379,0.5782560806030724,0.6482605923204678,2.301180046785971,0.1235278678707832,55.0,1.2522851429728885,476406.08050868654,67.24,0.8893880052758246,3.14983,5561.84719,1369.0,23076.47,84121.9310304414,5.01438999176025,93.1460869535177,12.9094936723953,66.3093414306641,126.920635838501,95783.2280695208,7.993,39.555597158669,8575280.0,7.898056650805864,5.079196543681467,513.25,483.75,Switzerland,502.3333333333333,509.0,515.0,0.5763141725892786,0.5923071748684247,0.5998125400242598,0.648752837624894,0.6155105507773394,0.6353055369205989,519.0,524.3333333333334,531.0,489.3333333333333,497.6666666666667,509.0,61.1939888000488,58.0650596618652,54.835620880127,36.6043286063333,34.0826565106592,34.0826565106592,27.335457169438,26.6587283403628,26.0587678960902,478650.6390546737,503303.7740803309,548620.4680661204,1.2617410900800448,1.2711516684726276,1.2886109870635498,8.579,8.597,8.327,0.5751944493160152,0.3486714858945179,0.5009763472564696,0.3137849656845963,4624.5669,57259,15926,4624.5669,539.2904838092751,6.29210692790438,0.09696247764212218,8.439354215408045,8.43913800231848,15.964394203544403,15926,1857.198831991492,7.527362927637157,0.3339176299792393,9.675771061251782,9.67570827281739,57259,6677.216370777398,8.806606220514412,1.2005393428972286,10.955357578652107,10.955340114301212
CHE,2020,499.0,0.663816992817981,0.6047995885504379,0.6641610743622314,2.619159472394599,0.1185882317428917,55.0,1.233357645928406,491626.6767801974,66.08,0.8696190550427043,3.199225,5782.62917,1384.0,23656.76,85897.7843338323,5.27676010131836,94.34999847,12.8450867094278,68.0676422119141,127.376373489656,120002.310675401,8.603,40.4104658667547,8638167.0,7.915578859810821,5.082764781610752,511.5,483.5,Switzerland,498.6666666666667,506.0,512.0,0.5699521198826649,0.5877075034499627,0.653972199081932,0.6439392076245831,0.6067125156600586,0.6364823801690284,517.0,521.0,527.6666666666666,486.6666666666667,492.0,503.3333333333333,62.4597206115723,60.8185615539551,56.1812400817871,37.864109457113,35.4597988324787,34.0826565106592,14.0238568621919,27.0515100038866,26.7510678341774,476655.8510219113,480645.42708743614,525962.1210732256,1.2592784318611625,1.261902760587476,1.2840312707346937,8.059,8.815,8.743,0.6032705765016823,0.3578857730150021,0.5353134281526761,0.3212562101350861,5129.5913,63407,11963,5129.5913,593.8286791630678,6.388273429904907,0.102691814001116,8.542976194680422,8.542781266375117,15.971700965494877,11963,1384.9002919253587,7.23410523771429,0.239493187477792,9.389657419749838,9.389573832170905,63407,7340.330419636482,8.901275361264927,1.2693759540587108,11.057345315430217,11.057329544425208
CHE,2021,501.0,0.6659333194077097,0.6189488538549315,0.6353091564053673,2.8615944796121995,0.1422520257550729,55.0,1.2221050895547982,506847.27305170824,65.5,0.8945479222927388,3.24862,6003.41115,1288.0,25078.21,93664.7736696111,5.02535009384155,95.56937154,14.2350632729725,71.893928527832,123.21236546636,140348.158307165,8.315,39.9859430595539,8704546.0,7.966256238424413,5.003735942445597,509.75,483.25,Switzerland,495.0,502.3333333333333,509.0,0.5655858463719677,0.5763141725892786,0.5923071748684247,0.6008561822175486,0.648752837624894,0.6155105507773394,515.0,519.0,524.3333333333334,484.0,489.3333333333333,497.6666666666667,64.3533935546875,61.1939888000488,58.0650596618652,38.9846808461516,36.6043286063333,34.0826565106592,13.3182169315591,27.335457169438,26.6587283403628,476530.9657652989,478650.6390546737,503303.7740803309,1.2531703315467366,1.2617410900800448,1.2711516684726276,7.937,8.579,8.597,0.5980642922409791,0.3764808850091759,0.5447633489385247,0.3307570028839608,5329.1543,66149,15527,5329.1543,612.2265652912857,6.418734468452105,0.1019797828258499,8.581135466084206,8.580947836653356,15.979355975889842,15527,1783.7805670738026,7.487050755045715,0.29712783657567793,9.650400124848845,9.65033572298117,66149,7599.362448081726,8.935951215674335,1.2658407459035563,11.099680169543102,11.099665052270861
CHE,2022,503.0,0.6633807587531221,0.6124542617565649,0.6739953017851232,2.435507792085605,0.1278331943964167,55.0,1.2360061320395808,518804.4048826807,64.6,0.919250376736632,3.2352,6055.6847849999995,1288.0,24247.97,94394.5106803525,4.86427021026611,96.45279694,29.9881397976664,74.1526794433594,123.971228075124,151274.203927316,6.835,39.9547282957949,8777088.0,7.924305398335138,,508.0,483.0,Switzerland,497.0,498.6666666666667,506.0,0.5782560806030724,0.5699521198826649,0.5877075034499627,0.6482605923204678,0.6439392076245831,0.6067125156600586,513.25,517.0,521.0,483.75,486.6666666666667,492.0,66.3093414306641,62.4597206115723,60.8185615539551,39.555597158669,37.864109457113,35.4597988324787,12.9094936723953,14.0238568621919,27.0515100038866,476406.08050868654,476655.8510219113,480645.42708743614,1.2522851429728885,1.2592784318611625,1.261902760587476,7.993,8.059,8.815,0.617119997756061,0.3779214955877497,0.5527785550705513,0.3873683764303595,5316.5684,63177,21319,5316.5684,605.73260744338,6.408088179084,0.10002710328380805,8.57877141017925,8.578583336615452,15.987655247728846,21319,2428.937706902335,7.795620900986396,0.40110041938094954,9.967400878279781,9.967353972864542,63177,7197.945377783612,8.881689818967759,1.1886261642305103,11.053711418267817,11.053695589847887
